Lorenz X,Lorenz Y,Lorenz Z,Rossler X,Rossler Y,Rossler Z,Duffing,Logistic
-3.064105206,-2.962345958,20.86293502,6.67,-7.78,0.369,-0.394,0.684251542
-3.082603693,-3.364776587,19.96823895,6.75,-7.74,0.381,-0.391,0.864205477
-3.175591878,-3.8207868,19.14962506,6.82,-7.7,0.394,-0.388,0.469417481
-3.340104758,-4.339521534,18.41347046,6.89,-7.66,0.407,-0.385,0.996258838
-3.575542884,-4.931831105,17.76885304,6.96,-7.61,0.421,-0.382,0.014908663
-3.883486016,-5.609546607,17.22836607,7.04,-7.57,0.436,-0.378,0.058745577
-4.267395417,-6.384574002,16.80911663,7.11,-7.53,0.451,-0.375,0.221178138
-4.732170673,-7.267568714,16.5338819,7.18,-7.48,0.467,-0.372,0.689033478
-5.283484219,-8.265890726,16.43230964,7.25,-7.44,0.484,-0.368,0.857065377
-5.926770634,-9.380483112,16.5418883,7.32,-7.39,0.502,-0.365,0.490017265
-6.665703483,-10.60131257,16.90813795,7.38,-7.34,0.521,-0.361,0.99960138
-7.499968057,-11.90116379,17.58306053,7.45,-7.3,0.54,-0.358,0.001593844
-8.422174817,-13.22807588,18.6203776,7.52,-7.25,0.561,-0.354,0.006365216
-9.413930116,-14.49779901,20.06569904,7.59,-7.2,0.582,-0.35,0.025298799
-10.44148966,-15.58949418,21.94007301,7.65,-7.15,0.604,-0.346,0.09863508
-11.45213981,-16.3501434,24.21733397,7.72,-7.1,0.628,-0.343,0.355624804
-12.37337502,-16.61422805,26.80019992,7.78,-7.05,0.653,-0.339,0.916623211
-13.11755437,-16.24215969,29.50650958,7.85,-6.99,0.679,-0.335,0.305700399
-13.59404166,-15.17107683,32.08101044,7.91,-6.94,0.706,-0.331,0.84899066
-13.72798994,-13.4575602,34.24222062,7.97,-6.88,0.735,-0.327,0.512822076
-13.48051275,-11.28497488,35.75468747,8.03,-6.83,0.765,-0.323,0.999342377
-12.86189799,-8.921353575,36.49518411,8.09,-6.77,0.797,-0.319,0.00262876
-11.9311785,-6.643526673,36.47823552,8.15,-6.72,0.831,-0.316,0.0104874
-10.78181775,-4.665271408,35.83009606,8.21,-6.66,0.866,-0.312,0.041509656
-9.520016841,-3.101178386,34.73148632,8.27,-6.6,0.903,-0.308,0.159146417
-8.244367511,-1.971609924,33.36145691,8.32,-6.54,0.942,-0.304,0.53527534
-7.032717131,-1.232340379,31.86327705,8.38,-6.48,0.983,-0.3,0.995022601
-5.937442313,-0.808413766,30.33462284,8.43,-6.42,1.03,-0.296,0.019810496
-4.987064654,-0.619863779,28.83335878,8.49,-6.36,1.07,-0.293,0.077672162
-4.191192032,-0.596328871,27.38904907,8.54,-6.3,1.12,-0.289,0.286556788
-3.546335325,-0.682816879,26.01396388,8.59,-6.23,1.17,-0.285,0.817767981
-3.041165661,-0.840129159,24.71117036,8.64,-6.17,1.22,-0.282,0.59609404
-2.660626076,-1.042776309,23.47959041,8.69,-6.1,1.28,-0.278,0.963063742
-2.388829352,-1.276132016,22.31678796,8.74,-6.04,1.34,-0.275,0.142287884
-2.210917515,-1.533712525,21.22034173,8.78,-5.97,1.4,-0.271,0.488168168
-2.11413354,-1.814941076,20.18846032,8.83,-5.91,1.47,-0.268,0.999440031
-2.088346494,-2.123478211,19.22026054,8.87,-5.84,1.54,-0.264,0.002238622
-2.126228554,-2.466070398,18.31595043,8.91,-5.77,1.61,-0.261,0.008934441
-2.223232272,-2.851819411,17.47704819,8.95,-5.7,1.69,-0.258,0.035418466
-2.377470181,-3.29176089,16.70671031,8.99,-5.63,1.77,-0.255,0.136655992
-2.589559882,-3.798638105,16.01022063,9.03,-5.56,1.85,-0.252,0.471924528
-2.862465228,-4.386751888,15.39568823,9.07,-5.49,1.94,-0.249,0.996847072
-3.201335702,-5.07174942,14.87500648,9.1,-5.42,2.04,-0.246,0.01257195
-3.613317388,-5.870173943,14.46512612,9.14,-5.35,2.14,-0.244,0.049655584
-4.107275303,-6.798525411,14.18967661,9.17,-5.28,2.25,-0.241,0.188759629
-4.693322716,-7.871471706,14.08090691,9.2,-5.2,2.36,-0.238,0.612517726
-5.381993445,-9.098704966,14.18176303,9.22,-5.13,2.47,-0.236,0.949359045
-6.182817106,-10.47979275,14.54760413,9.25,-5.06,2.6,-0.234,0.192305793
-7.101976437,-11.99633859,15.2464876,9.27,-4.98,2.73,-0.232,0.621297101
-8.13868207,-13.60109563,16.35605928,9.29,-4.91,2.87,-0.23,0.941148053
-9.279993273,-15.2048403,17.95398559,9.31,-4.83,3.01,-0.228,0.22155358
-10.49422818,-16.66443304,20.09819686,9.33,-4.76,3.17,-0.226,0.689870365
-11.72408631,-17.77981101,22.79459489,9.35,-4.68,3.33,-0.224,0.855796979
-12.88225187,-18.31211314,25.95585747,9.36,-4.6,3.5,-0.223,0.49363404
-13.85403397,-18.03450396,29.36691024,9.37,-4.52,3.67,-0.221,0.999837898
-14.51183239,-16.81361752,32.6853806,9.37,-4.45,3.86,-0.22,0.000648302
-14.74247474,-14.69154696,35.5033162,9.38,-4.37,4.06,-0.219,0.002591527
-14.4803351,-11.91529759,37.46444603,9.38,-4.29,4.27,-0.218,0.010339244
-13.73153828,-8.876380164,38.38270688,9.38,-4.21,4.48,-0.217,0.040929377
-12.57565588,-5.982574309,38.29113329,9.38,-4.13,4.71,-0.217,0.157016652
-11.14318376,-3.535030081,37.39521817,9.37,-4.05,4.95,-0.216,0.529449692
-9.580633229,-1.673197375,35.97136348,9.36,-3.98,5.2,-0.216,0.996530863
-8.01920014,-0.393675009,34.27450308,9.34,-3.9,5.46,-0.216,0.01382841
-6.556672585,0.39351172,32.4907004,9.33,-3.82,5.74,-0.216,0.054548739
-5.253168382,0.809609379,30.73203626,9.3,-3.74,6.03,-0.216,0.206292697
-4.13599848,0.970971348,29.05359156,9.28,-3.66,6.33,-0.217,0.654944081
-3.208303864,0.972483262,27.47482639,9.25,-3.58,6.64,-0.217,0.903969328
-2.45781071,0.88393254,25.99661863,9.22,-3.5,6.97,-0.218,0.347235129
-1.863978051,0.752738516,24.61206274,9.18,-3.42,7.3,-0.219,0.906651577
-1.403109213,0.608808124,23.312218,9.14,-3.34,7.66,-0.22,0.338537979
-1.051634761,0.469402789,22.08864357,9.1,-3.26,8.02,-0.221,0.895720064
-0.787986916,0.343200916,20.93420731,9.05,-3.18,8.4,-0.223,0.373622525
-0.59348919,0.233382775,19.84311232,8.99,-3.1,8.8,-0.225,0.936114935
-0.452610786,0.139829132,18.8106505,8.93,-3.02,9.2,-0.226,0.239215053
-0.352845879,0.060606625,17.83291829,8.87,-2.95,9.62,-0.228,0.727964846
-0.284398279,-0.007083114,16.90658144,8.8,-2.87,10,-0.231,0.792128117
-0.239789246,-0.066338291,16.02870613,8.72,-2.79,10.5,-0.233,0.658644654
-0.21346024,-0.1202554,15.19664756,8.64,-2.71,10.9,-0.236,0.899327496
-0.201410464,-0.171801699,14.40798057,8.56,-2.64,11.4,-0.239,0.362150205
-0.200888163,-0.223798227,13.66045862,8.47,-2.56,11.9,-0.242,0.923989736
-0.210141671,-0.278970751,12.95199119,8.37,-2.49,12.4,-0.245,0.280930815
-0.228228993,-0.340041796,12.28063359,8.27,-2.41,12.8,-0.248,0.80803477
-0.254881168,-0.4098485,11.64458594,8.16,-2.34,13.3,-0.252,0.620458323
-0.290413575,-0.491479194,11.04220047,8.05,-2.26,13.8,-0.256,0.94195917
-0.335679697,-0.58842737,10.47199827,7.93,-2.19,14.3,-0.26,0.21868837
-0.392062978,-0.704765667,9.932698436,7.81,-2.12,14.8,-0.264,0.683455067
-0.461503991,-0.845345357,9.423264814,7.68,-2.05,15.3,-0.269,0.865376954
-0.546561802,-1.016028871,8.942978635,7.54,-1.98,15.8,-0.273,0.465998725
-0.650510157,-1.223964328,8.491549867,7.4,-1.92,16.3,-0.278,0.995375653
-0.777470685,-1.477911761,8.069286636,7.26,-1.85,16.7,-0.283,0.018411848
-0.932586671,-1.788630188,7.677352084,7.11,-1.78,17.2,-0.288,0.072291409
-1.122241702,-2.169331545,7.318152871,6.95,-1.72,17.7,-0.294,0.268261444
-1.35432718,-2.636199478,6.995925433,6.79,-1.66,18.1,-0.3,0.785188967
-1.638560091,-3.208952976,6.717617863,6.62,-1.6,18.5,-0.305,0.674669013
-1.98684554,-3.911398231,6.494209662,6.45,-1.54,18.9,-0.311,0.877962943
-2.413663247,-4.771840637,6.342669918,6.27,-1.48,19.2,-0.318,0.428576054
-2.936426489,-5.823094655,6.288821618,6.09,-1.42,19.6,-0.324,0.97959448
-3.575703057,-7.101586223,6.371433159,5.91,-1.37,19.9,-0.331,0.079956539
-4.355080209,-8.644622422,6.647831344,5.72,-1.31,20.1,-0.338,0.294253963
-5.300268448,-10.48422822,7.201061536,5.53,-1.26,20.4,-0.345,0.830674273
-6.43673672,-12.63500143,8.147762767,5.34,-1.21,20.6,-0.352,0.5626181
-7.784742858,-15.07247917,9.643840401,5.15,-1.16,20.7,-0.359,0.984315894
-9.350172712,-17.69864075,11.88083083,4.95,-1.12,20.8,-0.367,0.061752458
-11.10956718,-20.29528676,15.0592549,4.75,-1.07,20.9,-0.375,0.231756368
-12.98920877,-22.4793472,19.31933595,4.55,-1.03,20.9,-0.383,0.712181416
-14.84300731,-23.70046322,24.61615855,4.36,-0.989,20.9,-0.391,0.819916187
-16.44314152,-23.34758009,30.56779366,4.16,-0.95,20.9,-0.399,0.590614534
-17.50602393,-21.00689587,36.38687789,3.96,-0.912,20.8,-0.408,0.967156025
-17.76873667,-16.77896661,41.0523342,3.76,-0.877,20.7,-0.416,0.127060993
-17.09444097,-11.39402335,43.7383326,3.56,-0.844,20.5,-0.425,0.443665987
-15.54279986,-5.930144739,44.2231506,3.37,-0.812,20.3,-0.434,0.987305916
-13.35032679,-1.307835043,42.93009203,3.17,-0.782,20.1,-0.444,0.050131777
-10.83423403,2.038224132,40.59845241,2.98,-0.754,19.8,-0.453,0.190474327
-8.287283993,4.137349319,37.90548022,2.79,-0.728,19.5,-0.462,0.616775432
-5.917168957,5.267164498,35.28369442,2.61,-0.703,19.1,-0.472,0.945453994
-3.836726844,5.754197982,32.92920206,2.42,-0.681,18.7,-0.482,0.206282956
-2.083299202,5.871245412,30.88694974,2.24,-0.66,18.3,-0.492,0.654921193
-0.645399305,5.81171379,29.13080852,2.07,-0.641,17.9,-0.502,0.903997696
0.514701751,5.699866031,27.61329996,1.9,-0.623,17.5,-0.512,0.347143445
1.445463752,5.610133196,26.28923585,1.73,-0.607,17,-0.523,0.906539495
2.196776791,5.584374244,25.12391878,1.57,-0.593,16.6,-0.533,0.338902558
2.81504482,5.644440184,24.09411496,1.41,-0.58,16.1,-0.544,0.896190456
3.341026825,5.800504296,23.18644757,1.26,-0.569,15.6,-0.554,0.37213249
3.809270206,6.056264878,22.39537368,1.11,-0.559,15.1,-0.565,0.934599599
4.248373929,6.411970823,21.72154898,0.97,-0.551,14.6,-0.576,0.244492753
4.681601824,6.865923455,21.17074485,0.833,-0.543,14,-0.587,0.738864187
5.127547518,7.414860325,20.75321704,0.7,-0.538,13.5,-0.599,0.771775601
5.600662993,8.053455366,20.48332088,0.573,-0.533,13,-0.61,0.704552091
6.111528705,8.773067007,20.37911456,0.45,-0.53,12.5,-0.621,0.832633768
6.666784757,9.559830081,20.46163454,0.333,-0.528,12,-0.633,0.557419106
7.268677466,10.39223371,20.75345573,0.221,-0.527,11.5,-0.644,0.986812185
7.914222478,11.23848349,21.27608508,0.113,-0.527,11,-0.656,0.052055586
8.594064625,12.05423743,22.04574965,0.0102,-0.529,10.6,-0.667,0.197383209
9.291244191,12.78171468,23.06735078,-0.0878,-0.531,10.1,-0.679,0.633692311
9.98026227,13.35158209,24.32691737,-0.181,-0.534,9.65,-0.691,0.928505464
10.62703871,13.68912445,25.78389817,-0.27,-0.539,9.21,-0.702,0.265532269
11.19047422,13.72553581,27.36591852,-0.355,-0.544,8.78,-0.714,0.780099532
11.62619789,13.41334553,28.96954326,-0.435,-0.55,8.36,-0.726,0.68617701
11.89254664,12.74224836,30.47004852,-0.511,-0.556,7.96,-0.738,0.861352484
11.95789955,11.74929785,31.74036462,-0.583,-0.564,7.57,-0.75,0.477697529
11.8075244,10.51766236,32.67480956,-0.651,-0.572,7.2,-0.762,0.998010399
11.4476976,9.162116369,33.20957327,-0.716,-0.581,6.84,-0.774,0.00794257
10.90550025,7.805548511,33.33218854,-0.776,-0.59,6.49,-0.785,0.031517941
10.22422,6.555088568,33.07703485,-0.834,-0.601,6.16,-0.797,0.122098242
9.455890732,5.485976581,32.51025449,-0.888,-0.611,5.84,-0.809,0.428761045
8.653304544,4.636698589,31.71117676,-0.938,-0.623,5.54,-0.821,0.979700045
7.863540051,4.013699563,30.75675973,-0.986,-0.635,5.25,-0.832,0.079551466
7.124065524,3.601171136,29.71225071,-1.03,-0.647,4.97,-0.844,0.29289212
6.461441288,3.371518387,28.62792755,-1.07,-0.66,4.71,-0.856,0.828425304
5.891992424,3.293814216,27.53998738,-1.11,-0.673,4.46,-0.867,0.568547278
5.423623703,3.339353827,26.47341972,-1.15,-0.687,4.22,-0.879,0.981205083
5.058057121,3.484575696,25.44530129,-1.18,-0.701,3.99,-0.89,0.073766672
4.793002793,3.71207224,24.46769833,-1.21,-0.716,3.77,-0.901,0.273300602
4.623999569,4.010426537,23.54991785,-1.24,-0.731,3.56,-0.912,0.794429532
4.545828112,4.373436552,22.70015197,-1.27,-0.746,3.37,-0.923,0.653245003
4.553499055,4.799081272,21.92667294,-1.3,-0.761,3.18,-0.934,0.906063876
4.642865653,5.288409117,21.238744,-1.32,-0.777,3.01,-0.945,0.340448513
4.810921491,5.844401788,20.64737236,-1.34,-0.793,2.84,-0.955,0.898173292
5.05583375,6.470778984,20.16597565,-1.36,-0.81,2.68,-0.966,0.365832118
5.376741238,7.170650831,19.8109717,-1.38,-0.826,2.53,-0.976,0.927995918
5.77332053,7.94488936,19.60222892,-1.39,-0.843,2.39,-0.986,0.267277976
6.245098334,8.790081985,19.56322154,-1.41,-0.86,2.26,-0.996,0.783361838
6.790469836,9.695966163,19.72061391,-1.42,-0.878,2.13,-1.01,0.678824275
7.405381071,10.64236041,20.10285303,-1.43,-0.895,2.02,-1.01,0.872087515
8.08166445,11.59585335,20.73721612,-1.44,-0.913,1.9,-1.02,0.446203526
8.805102947,12.50693816,21.64472965,-1.45,-0.931,1.8,-1.03,0.988423758
9.553463492,13.3088775,22.83262233,-1.46,-0.949,1.7,-1.04,0.045768932
10.29498869,13.92019006,24.28472821,-1.47,-0.967,1.6,-1.05,0.174696548
10.98811804,14.25282497,25.95166847,-1.47,-0.985,1.51,-1.06,0.576710656
11.58337727,14.22713083,27.74447102,-1.48,-1,1.43,-1.07,0.976461901
12.02818077,13.79205375,29.53653328,-1.48,-1.02,1.35,-1.07,0.091936229
12.27450972,12.94504707,31.17782684,-1.49,-1.04,1.28,-1.08,0.333935834
12.2881131,11.74315343,32.52081268,-1.49,-1.06,1.21,-1.09,0.889690771
12.05660095,10.29784272,33.45096358,-1.49,-1.08,1.14,-1.09,0.392564412
11.59347696,8.752729965,33.91035143,-1.49,-1.1,1.08,-1.1,0.953830378
10.93635976,7.251957903,33.90471192,-1.49,-1.12,1.02,-1.11,0.176151953
10.13990225,5.911658379,33.49239406,-1.49,-1.13,0.963,-1.11,0.580489769
9.265920883,4.804148263,32.76208124,-1.49,-1.15,0.911,-1.12,0.974085588
8.373870006,3.957044955,31.80947103,-1.48,-1.17,0.862,-1.12,0.100971421
7.51396448,3.362951837,30.72040616,-1.48,-1.19,0.816,-1.13,0.363104772
6.723770807,2.993121126,29.56276015,-1.48,-1.21,0.772,-1.13,0.925038786
6.027841351,2.809954932,28.38541182,-1.47,-1.23,0.731,-1.14,0.277368121
5.439364522,2.77593582,27.221218,-1.47,-1.25,0.693,-1.14,0.801740186
4.962771718,2.858752168,26.09132149,-1.46,-1.27,0.657,-1.14,0.635811442
4.596507419,3.03345828,25.00921395,-1.45,-1.29,0.623,-1.15,0.926221009
4.335495978,3.282739389,23.98392843,-1.45,-1.31,0.59,-1.15,0.273342605
4.173103534,3.596167384,23.02231369,-1.44,-1.33,0.56,-1.15,0.794505701
4.102563408,3.969039313,22.1305902,-1.43,-1.34,0.532,-1.15,0.653065568
4.117921055,4.401129769,21.31543833,-1.42,-1.36,0.505,-1.15,0.906283728
4.214585642,4.895498446,20.58483133,-1.41,-1.38,0.48,-1.15,0.339734131
4.389572494,5.457367624,19.94876255,-1.4,-1.4,0.456,-1.16,0.897259405
4.64149977,6.093001303,19.41995283,-1.39,-1.42,0.434,-1.16,0.368739861
4.970373202,6.808460435,19.0145628,-1.38,-1.44,0.413,-1.15,0.931083104
5.37715972,7.60806711,18.75286632,-1.37,-1.46,0.393,-1.15,0.25666943
5.863117652,8.492385182,18.65974909,-1.36,-1.48,0.375,-1.15,0.763160935
6.42882207,9.455531713,18.7647647,-1.35,-1.5,0.357,-1.15,0.722985288
7.072807058,10.48171081,19.10129848,-1.34,-1.52,0.341,-1.15,0.801110245
7.789758554,11.54107522,19.70417431,-1.33,-1.53,0.326,-1.15,0.637330482
8.568259518,12.58545933,20.604867,-1.32,-1.55,0.311,-1.14,0.924561355
9.388251323,13.54525558,21.82354007,-1.3,-1.57,0.297,-1.14,0.278990623
10.21866331,14.32964968,23.35773682,-1.29,-1.59,0.285,-1.14,0.804619421
11.01606065,14.83317411,25.16907974,-1.28,-1.61,0.272,-1.13,0.628828033
11.72553415,14.95116762,27.17183158,-1.26,-1.63,0.261,-1.13,0.933613351
12.28509492,14.60407126,29.22973851,-1.25,-1.65,0.25,-1.12,0.247917846
12.63413241,13.76523456,31.16794924,-1.24,-1.66,0.24,-1.12,0.74581835
12.72487033,12.48124735,32.80238257,-1.22,-1.68,0.231,-1.11,0.758293355
12.53374052,10.87263692,33.97978153,-1.21,-1.7,0.222,-1.1,0.73313817
12.06849765,9.109957618,34.61312483,-1.19,-1.72,0.213,-1.1,0.782586374
11.36793727,7.373176108,34.69675908,-1.18,-1.74,0.206,-1.09,0.680579764
10.49407684,5.811542952,34.29576958,-1.16,-1.76,0.198,-1.08,0.869563795
9.519811588,4.519430118,33.51750516,-1.15,-1.77,0.191,-1.08,0.453690407
8.516402492,3.533111,32.47987082,-1.13,-1.79,0.184,-1.07,0.991421686
7.544226742,2.843027358,31.28800388,-1.11,-1.81,0.178,-1.06,0.034018905
6.648125368,2.412030067,30.02322522,-1.1,-1.83,0.172,-1.05,0.131446477
5.856835828,2.192034263,28.74196036,-1.08,-1.84,0.167,-1.04,0.456673201
5.185099523,2.135640756,27.48009841,-1.06,-1.86,0.162,-1.03,0.992491154
4.636991579,2.202515518,26.25894922,-1.05,-1.88,0.157,-1.02,0.029809853
4.209411344,2.361830867,25.09062178,-1.03,-1.9,0.152,-1.01,0.115684901
3.895137112,2.592313771,23.9820519,-1.01,-1.91,0.148,-0.998,0.409207619
3.685210597,2.881117188,22.93770643,-0.994,-1.93,0.144,-0.987,0.967026974
3.570638145,3.222289694,21.96129865,-0.976,-1.95,0.14,-0.975,0.127543221
3.543503177,3.615258884,21.05688406,-0.958,-1.96,0.137,-0.963,0.445103791
3.597618195,4.063501651,20.22963323,-0.94,-1.98,0.133,-0.951,0.987945625
3.728837764,4.573426119,19.48648677,-0.921,-2,0.13,-0.939,0.047636269
3.935127354,5.153401354,18.83682177,-0.902,-2.01,0.127,-0.926,0.181468219
4.216448484,5.812813504,18.29320129,-0.883,-2.03,0.124,-0.912,0.594150018
4.574483297,6.560981402,17.87222865,-0.864,-2.05,0.122,-0.899,0.964543097
5.012183087,7.405720626,17.59546959,-0.845,-2.06,0.119,-0.885,0.136798845
5.533085824,8.351302757,17.49031424,-0.825,-2.08,0.117,-0.871,0.472339684
6.140308997,9.395532838,17.59050285,-0.806,-2.09,0.115,-0.857,0.996939628
6.835093045,10.52570713,17.93580856,-0.786,-2.11,0.113,-0.842,0.0122
7.614764628,11.71340247,18.57005381,-0.766,-2.12,0.111,-0.827,0.0482
8.470043007,12.90852567,19.53629745,-0.746,-2.14,0.109,-0.812,0.184
9.381782957,14.03397075,20.86787765,-0.725,-2.15,0.108,-0.797,0.599515034
10.31759994,14.98362419,22.57447949,-0.705,-2.17,0.106,-0.781,0.960387032
11.22938184,15.62791643,24.62417066,-0.684,-2.18,0.104,-0.765,0.152175122
12.05332929,15.8313993,26.9258456,-0.663,-2.2,0.103,-0.749,0.516071417
12.71447061,15.48391187,29.32089525,-0.642,-2.21,0.102,-0.733,0.998966838
13.13689346,14.53946189,31.59492744,-0.621,-2.23,0.101,-0.716,0.004128377
13.25873758,13.04745985,33.51522885,-0.599,-2.24,0.0995,-0.699,0.016445336
13.04787169,11.15718213,34.88599079,-0.578,-2.25,0.0985,-0.682,0.064699547
12.51214737,9.086076763,35.5987728,-0.556,-2.27,0.0975,-0.665,0.242054062
11.69937641,7.062866452,35.65376852,-0.535,-2.28,0.0966,-0.648,0.733855572
10.68668581,5.271759033,35.14323942,-0.513,-2.3,0.0958,-0.63,0.781246287
9.563746273,3.821137177,34.20994662,-0.491,-2.31,0.095,-0.613,0.683602105
8.416276226,2.742829928,33.00327357,-0.468,-2.32,0.0943,-0.595,0.865161068
7.314550574,2.012063055,31.6495938,-0.446,-2.34,0.0936,-0.577,0.466629578
6.308369383,1.573396098,30.24077359,-0.424,-2.35,0.093,-0.558,0.99554566
5.427341032,1.362358432,28.83584606,-0.401,-2.36,0.0925,-0.54,0.017737997
4.684307011,1.319132227,27.46873607,-0.378,-2.37,0.092,-0.522,0.069693441
4.079925217,1.395051145,26.15682449,-0.355,-2.39,0.0915,-0.503,0.259345062
3.607111289,1.554267986,24.90786688,-0.332,-2.4,0.0911,-0.484,0.768340803
3.254705085,1.772826414,23.72470815,-0.309,-2.41,0.0907,-0.465,0.711972854
3.010187878,2.036683175,22.60814864,-0.286,-2.42,0.0904,-0.446,0.820270037
2.861523278,2.339561984,21.55855869,-0.263,-2.43,0.0901,-0.427,0.589708414
2.798294777,2.681056252,20.57677018,-0.239,-2.44,0.0898,-0.408,0.967809602
2.812328931,3.065123011,19.66462136,-0.216,-2.45,0.0895,-0.389,0.124616705
2.897969547,3.498964031,18.825393,-0.192,-2.47,0.0893,-0.369,0.436349528
3.052129866,3.992216909,18.06427981,-0.168,-2.48,0.0892,-0.35,0.983794469
3.274208851,4.55634086,17.38898496,-0.144,-2.49,0.089,-0.33,0.063771645
3.565918566,5.204054487,16.81049558,-0.12,-2.5,0.0889,-0.31,0.238819291
3.931032358,5.948650295,16.3440749,-0.0959,-2.51,0.0888,-0.291,0.727138548
4.375025828,6.802962735,16.01047631,-0.0717,-2.52,0.0887,-0.271,0.79363232
4.904541118,7.777698733,15.83732132,-0.0473,-2.53,0.0887,-0.251,0.655120242
5.526557354,8.878758872,15.8604559,-0.0229,-2.54,0.0887,-0.231,0.903750842
6.247097334,10.10311525,16.1248621,0.00162,-2.55,0.0887,-0.211,0.348
7.069253798,11.43285092,16.68430674,0.0262,-2.55,0.0887,-0.19,0.90751228
7.99030917,12.82727395,17.59834142,0.0509,-2.56,0.0887,-0.17,0.335734966
8.997817232,14.21387476,18.9246455,0.0757,-2.57,0.0888,-0.15,0.892067995
10.06482472,15.48061338,20.70446139,0.101,-2.58,0.0889,-0.13,0.385130751
11.14506421,16.47462961,22.9399604,0.126,-2.59,0.089,-0.109,0.947220222
12.16997342,17.01494794,25.56614827,0.151,-2.6,0.0891,-0.0888,0.199976291
13.05045869,16.92619787,28.4269433,0.176,-2.6,0.0892,-0.0683,0.639943097
13.68646961,16.09261995,31.2725231,0.201,-2.61,0.0894,-0.0479,0.921663718
13.98535608,14.5157342,33.79484999,0.226,-2.62,0.0895,-0.0273,0.288798835
13.88525144,12.34421194,35.70187423,0.251,-2.63,0.0897,-0.00678,0.821576272
13.37469562,9.8486364,36.80261275,0.277,-2.63,0.0899,0.0138,0.586354806
12.49891637,7.344341204,37.05877683,0.302,-2.64,0.0901,0.0344,0.97017139
11.34900806,5.100762097,36.57553018,0.328,-2.65,0.0903,0.055,0.115755457
10.03908501,3.282508833,35.5432044,0.353,-2.65,0.0906,0.0756,0.409424525
8.681593357,1.940766253,34.16773747,0.379,-2.66,0.0908,0.0962,0.967184334
7.369350377,1.041745622,32.62191343,0.405,-2.66,0.0911,0.117,0.126955193
6.167436981,0.506707756,31.02671931,0.431,-2.67,0.0914,0.137,0.443350289
5.113351464,0.245075324,29.45470629,0.456,-2.67,0.0917,0.158,0.987163241
4.221928373,0.174396115,27.94284889,0.482,-2.68,0.092,0.179,0.050687906
3.491862106,0.228894863,26.50603373,0.508,-2.68,0.0923,0.199,0.192474569
2.911862512,0.360843837,25.14732746,0.534,-2.69,0.0926,0.22,0.621712436
2.465570146,0.538439827,23.8644758,0.56,-2.69,0.0929,0.24,0.940744332
2.135061376,0.74252458,22.65346904,0.586,-2.7,0.0933,0.261,0.222977736
1.903115695,0.963349753,21.51024351,0.612,-2.7,0.0936,0.282,0.693034661
1.75453183,1.197879828,20.43136631,0.638,-2.7,0.094,0.302,0.850950478
1.676777944,1.447756124,19.41424971,0.664,-2.71,0.0944,0.322,0.507335047
